	Anon Student Id	Session Id	Time	Level (Unit)	Problem Name	Problem Start Time	Outcome	KC (Binary-Node)	KC Category (Binary-Node)	Step Name
46800	-S00167	1	2019-03-25T03:21:03	492.0	33	2019-03-25T03:21:03	CORRECT	KC2		KC2
46800	-S00167	1	2019-03-25T03:21:03	492.0	33	2019-03-25T03:21:03	INCORRECT	KC3		KC3
46802	-S00227	1	2019-03-25T03:21:05	492.0	34	2019-03-25T03:21:05	CORRECT	KC1		KC1
46802	-S00227	1	2019-03-25T03:21:05	492.0	34	2019-03-25T03:21:05	CORRECT	KC2		KC2
46802	-S00227	1	2019-03-25T03:21:05	492.0	34	2019-03-25T03:21:05	INCORRECT	KC3		KC3
46805	-S00321	1	2019-03-25T03:21:12	492.0	36	2019-03-25T03:21:12	CORRECT	KC1		KC1
46805	-S00321	1	2019-03-25T03:21:12	492.0	36	2019-03-25T03:21:12	CORRECT	KC2		KC2
46805	-S00321	1	2019-03-25T03:21:12	492.0	36	2019-03-25T03:21:12	INCORRECT	KC3		KC3
46811	-S00233	1	2019-03-25T03:21:23	492.0	36	2019-03-25T03:21:23	CORRECT	KC1		KC1
46811	-S00233	1	2019-03-25T03:21:23	492.0	36	2019-03-25T03:21:23	CORRECT	KC2		KC2
46811	-S00233	1	2019-03-25T03:21:23	492.0	36	2019-03-25T03:21:23	INCORRECT	KC3		KC3
46817	-S00283	1	2019-03-25T03:21:38	492.0	34	2019-03-25T03:21:38	CORRECT	KC1		KC1
46817	-S00283	1	2019-03-25T03:21:38	492.0	34	2019-03-25T03:21:38	CORRECT	KC2		KC2
46817	-S00283	1	2019-03-25T03:21:38	492.0	34	2019-03-25T03:21:38	INCORRECT	KC3		KC3
46820	-S00372	1	2019-03-25T03:21:40	492.0	36	2019-03-25T03:21:40	CORRECT	KC1		KC1
46820	-S00372	1	2019-03-25T03:21:40	492.0	36	2019-03-25T03:21:40	CORRECT	KC2		KC2
46820	-S00372	1	2019-03-25T03:21:40	492.0	36	2019-03-25T03:21:40	INCORRECT	KC3		KC3
46826	-S00372	1	2019-03-25T03:22:05	492.0	32	2019-03-25T03:22:05	CORRECT	KC1		KC1
46826	-S00372	1	2019-03-25T03:22:05	492.0	32	2019-03-25T03:22:05	CORRECT	KC2		KC2
46826	-S00372	1	2019-03-25T03:22:05	492.0	32	2019-03-25T03:22:05	INCORRECT	KC3		KC3
46831	-S00230	1	2019-03-25T03:22:29	492.0	39	2019-03-25T03:22:29	CORRECT	KC1		KC1
46831	-S00230	1	2019-03-25T03:22:29	492.0	39	2019-03-25T03:22:29	CORRECT	KC2		KC2
46831	-S00230	1	2019-03-25T03:22:29	492.0	39	2019-03-25T03:22:29	INCORRECT	KC3		KC3
46837	-S00372	1	2019-03-25T03:22:41	492.0	31	2019-03-25T03:22:41	CORRECT	KC1		KC1
46837	-S00372	1	2019-03-25T03:22:41	492.0	31	2019-03-25T03:22:41	CORRECT	KC2		KC2
46837	-S00372	1	2019-03-25T03:22:41	492.0	31	2019-03-25T03:22:41	INCORRECT	KC3		KC3
46840	-S00258	1	2019-03-25T03:22:49	492.0	40	2019-03-25T03:22:49	CORRECT	KC1		KC1
46840	-S00258	1	2019-03-25T03:22:49	492.0	40	2019-03-25T03:22:49	CORRECT	KC2		KC2
46840	-S00258	1	2019-03-25T03:22:49	492.0	40	2019-03-25T03:22:49	INCORRECT	KC3		KC3
46846	-S00249	1	2019-03-25T03:23:03	492.0	40	2019-03-25T03:23:03	CORRECT	KC1		KC1
46846	-S00249	1	2019-03-25T03:23:03	492.0	40	2019-03-25T03:23:03	CORRECT	KC2		KC2
46846	-S00249	1	2019-03-25T03:23:03	492.0	40	2019-03-25T03:23:03	INCORRECT	KC3		KC3
46847	-S00329	1	2019-03-25T03:23:09	492.0	39	2019-03-25T03:23:09	CORRECT	KC1		KC1
46847	-S00329	1	2019-03-25T03:23:09	492.0	39	2019-03-25T03:23:09	CORRECT	KC2		KC2
46847	-S00329	1	2019-03-25T03:23:09	492.0	39	2019-03-25T03:23:09	INCORRECT	KC3		KC3
46848	-S00341	1	2019-03-25T03:23:11	492.0	40	2019-03-25T03:23:11	CORRECT	KC1		KC1
46848	-S00341	1	2019-03-25T03:23:11	492.0	40	2019-03-25T03:23:11	CORRECT	KC2		KC2
46848	-S00341	1	2019-03-25T03:23:11	492.0	40	2019-03-25T03:23:11	INCORRECT	KC3		KC3
46851	-S00411	1	2019-03-25T03:23:16	492.0	39	2019-03-25T03:23:16	CORRECT	KC1		KC1
46851	-S00411	1	2019-03-25T03:23:16	492.0	39	2019-03-25T03:23:16	CORRECT	KC2		KC2
46851	-S00411	1	2019-03-25T03:23:16	492.0	39	2019-03-25T03:23:16	INCORRECT	KC3		KC3
46855	-S00372	1	2019-03-25T03:23:35	492.0	33	2019-03-25T03:23:35	CORRECT	KC1		KC1
46855	-S00372	1	2019-03-25T03:23:35	492.0	33	2019-03-25T03:23:35	CORRECT	KC2		KC2
46855	-S00372	1	2019-03-25T03:23:35	492.0	33	2019-03-25T03:23:35	INCORRECT	KC3		KC3
46859	-S00190	1	2019-03-25T03:23:49	492.0	33	2019-03-25T03:23:49	CORRECT	KC1		KC1
46859	-S00190	1	2019-03-25T03:23:49	492.0	33	2019-03-25T03:23:49	CORRECT	KC2		KC2
46859	-S00190	1	2019-03-25T03:23:49	492.0	33	2019-03-25T03:23:49	INCORRECT	KC3		KC3
46862	-S00258	1	2019-03-25T03:23:55	492.0	37	2019-03-25T03:23:55	CORRECT	KC1		KC1
46862	-S00258	1	2019-03-25T03:23:55	492.0	37	2019-03-25T03:23:55	CORRECT	KC2		KC2
46862	-S00258	1	2019-03-25T03:23:55	492.0	37	2019-03-25T03:23:55	INCORRECT	KC3		KC3
46865	-S00255	1	2019-03-25T03:24:08	492.0	32	2019-03-25T03:24:08	CORRECT	KC1		KC1
46865	-S00255	1	2019-03-25T03:24:08	492.0	32	2019-03-25T03:24:08	CORRECT	KC2		KC2
46865	-S00255	1	2019-03-25T03:24:08	492.0	32	2019-03-25T03:24:08	INCORRECT	KC3		KC3
46869	-S00336	1	2019-03-25T03:24:19	492.0	32	2019-03-25T03:24:19	CORRECT	KC1		KC1
46869	-S00336	1	2019-03-25T03:24:19	492.0	32	2019-03-25T03:24:19	CORRECT	KC2		KC2
46869	-S00336	1	2019-03-25T03:24:19	492.0	32	2019-03-25T03:24:19	INCORRECT	KC3		KC3
46870	-S00233	1	2019-03-25T03:24:19	492.0	32	2019-03-25T03:24:19	CORRECT	KC1		KC1
46870	-S00233	1	2019-03-25T03:24:19	492.0	32	2019-03-25T03:24:19	CORRECT	KC2		KC2
46870	-S00233	1	2019-03-25T03:24:19	492.0	32	2019-03-25T03:24:19	INCORRECT	KC3		KC3
46872	-S00134	1	2019-03-25T03:24:25	492.0	40	2019-03-25T03:24:25	CORRECT	KC1		KC1
46872	-S00134	1	2019-03-25T03:24:25	492.0	40	2019-03-25T03:24:25	CORRECT	KC2		KC2
46872	-S00134	1	2019-03-25T03:24:25	492.0	40	2019-03-25T03:24:25	INCORRECT	KC3		KC3
46875	-S00372	1	2019-03-25T03:24:31	492.0	34	2019-03-25T03:24:31	CORRECT	KC1		KC1
46875	-S00372	1	2019-03-25T03:24:31	492.0	34	2019-03-25T03:24:31	CORRECT	KC2		KC2
46875	-S00372	1	2019-03-25T03:24:31	492.0	34	2019-03-25T03:24:31	INCORRECT	KC3		KC3
46882	-S00258	1	2019-03-25T03:24:48	492.0	38	2019-03-25T03:24:48	CORRECT	KC1		KC1
46882	-S00258	1	2019-03-25T03:24:48	492.0	38	2019-03-25T03:24:48	CORRECT	KC2		KC2
46882	-S00258	1	2019-03-25T03:24:48	492.0	38	2019-03-25T03:24:48	INCORRECT	KC3		KC3
46885	-S00137	1	2019-03-25T03:25:05	492.0	39	2019-03-25T03:25:05	CORRECT	KC1		KC1
46885	-S00137	1	2019-03-25T03:25:05	492.0	39	2019-03-25T03:25:05	CORRECT	KC2		KC2
46885	-S00137	1	2019-03-25T03:25:05	492.0	39	2019-03-25T03:25:05	INCORRECT	KC3		KC3
46888	-S00403	1	2019-03-25T03:25:08	492.0	31	2019-03-25T03:25:08	CORRECT	KC1		KC1
46888	-S00403	1	2019-03-25T03:25:08	492.0	31	2019-03-25T03:25:08	CORRECT	KC2		KC2
46888	-S00403	1	2019-03-25T03:25:08	492.0	31	2019-03-25T03:25:08	INCORRECT	KC3		KC3
46889	-S00258	1	2019-03-25T03:25:09	492.0	128	2019-03-25T03:25:09	CORRECT	KC1		KC1
46889	-S00258	1	2019-03-25T03:25:09	492.0	128	2019-03-25T03:25:09	CORRECT	KC2		KC2
46889	-S00258	1	2019-03-25T03:25:09	492.0	128	2019-03-25T03:25:09	INCORRECT	KC3		KC3
46891	-S00143	1	2019-03-25T03:25:15	492.0	31	2019-03-25T03:25:15	CORRECT	KC1		KC1
46891	-S00143	1	2019-03-25T03:25:15	492.0	31	2019-03-25T03:25:15	CORRECT	KC2		KC2
46891	-S00143	1	2019-03-25T03:25:15	492.0	31	2019-03-25T03:25:15	INCORRECT	KC3		KC3
46892	-S00247	1	2019-03-25T03:25:15	492.0	32	2019-03-25T03:25:15	CORRECT	KC1		KC1
46892	-S00247	1	2019-03-25T03:25:15	492.0	32	2019-03-25T03:25:15	CORRECT	KC2		KC2
46892	-S00247	1	2019-03-25T03:25:15	492.0	32	2019-03-25T03:25:15	INCORRECT	KC3		KC3
46894	-S00119	1	2019-03-25T03:25:21	492.0	31	2019-03-25T03:25:21	CORRECT	KC1		KC1
46894	-S00119	1	2019-03-25T03:25:21	492.0	31	2019-03-25T03:25:21	CORRECT	KC2		KC2
46894	-S00119	1	2019-03-25T03:25:21	492.0	31	2019-03-25T03:25:21	INCORRECT	KC3		KC3
46897	-S00258	1	2019-03-25T03:25:28	492.0	39	2019-03-25T03:25:28	CORRECT	KC1		KC1
46897	-S00258	1	2019-03-25T03:25:28	492.0	39	2019-03-25T03:25:28	CORRECT	KC2		KC2
46897	-S00258	1	2019-03-25T03:25:28	492.0	39	2019-03-25T03:25:28	INCORRECT	KC3		KC3
46898	-S00332	1	2019-03-25T03:25:31	492.0	128	2019-03-25T03:25:31	CORRECT	KC1		KC1
46898	-S00332	1	2019-03-25T03:25:31	492.0	128	2019-03-25T03:25:31	CORRECT	KC2		KC2
46898	-S00332	1	2019-03-25T03:25:31	492.0	128	2019-03-25T03:25:31	INCORRECT	KC3		KC3
46905	-S00318	1	2019-03-25T03:25:52	492.0	36	2019-03-25T03:25:52	CORRECT	KC1		KC1
46905	-S00318	1	2019-03-25T03:25:52	492.0	36	2019-03-25T03:25:52	CORRECT	KC2		KC2
46905	-S00318	1	2019-03-25T03:25:52	492.0	36	2019-03-25T03:25:52	INCORRECT	KC3		KC3
46908	-S00336	1	2019-03-25T03:25:59	492.0	31	2019-03-25T03:25:59	CORRECT	KC1		KC1
46908	-S00336	1	2019-03-25T03:25:59	492.0	31	2019-03-25T03:25:59	CORRECT	KC2		KC2
46908	-S00336	1	2019-03-25T03:25:59	492.0	31	2019-03-25T03:25:59	INCORRECT	KC3		KC3
46909	-S00258	1	2019-03-25T03:26:04	492.0	36	2019-03-25T03:26:04	CORRECT	KC1		KC1
46909	-S00258	1	2019-03-25T03:26:04	492.0	36	2019-03-25T03:26:04	CORRECT	KC2		KC2
46909	-S00258	1	2019-03-25T03:26:04	492.0	36	2019-03-25T03:26:04	INCORRECT	KC3		KC3
46910	-S00067	1	2019-03-25T03:26:05	492.0	37	2019-03-25T03:26:05	CORRECT	KC1		KC1
46910	-S00067	1	2019-03-25T03:26:05	492.0	37	2019-03-25T03:26:05	CORRECT	KC2		KC2
46910	-S00067	1	2019-03-25T03:26:05	492.0	37	2019-03-25T03:26:05	INCORRECT	KC3		KC3
46912	-S00318	1	2019-03-25T03:26:06	492.0	32	2019-03-25T03:26:06	CORRECT	KC1		KC1
46912	-S00318	1	2019-03-25T03:26:06	492.0	32	2019-03-25T03:26:06	CORRECT	KC2		KC2
46912	-S00318	1	2019-03-25T03:26:06	492.0	32	2019-03-25T03:26:06	INCORRECT	KC3		KC3
46917	-S00286	1	2019-03-25T03:26:18	492.0	34	2019-03-25T03:26:18	CORRECT	KC1		KC1
46917	-S00286	1	2019-03-25T03:26:18	492.0	34	2019-03-25T03:26:18	CORRECT	KC2		KC2
46917	-S00286	1	2019-03-25T03:26:18	492.0	34	2019-03-25T03:26:18	INCORRECT	KC3		KC3
46919	-S00167	1	2019-03-25T03:26:19	492.0	31	2019-03-25T03:26:19	CORRECT	KC1		KC1
46919	-S00167	1	2019-03-25T03:26:19	492.0	31	2019-03-25T03:26:19	CORRECT	KC2		KC2
46919	-S00167	1	2019-03-25T03:26:19	492.0	31	2019-03-25T03:26:19	INCORRECT	KC3		KC3
46920	-S00318	1	2019-03-25T03:26:20	492.0	31	2019-03-25T03:26:20	CORRECT	KC1		KC1
46920	-S00318	1	2019-03-25T03:26:20	492.0	31	2019-03-25T03:26:20	CORRECT	KC2		KC2
46920	-S00318	1	2019-03-25T03:26:20	492.0	31	2019-03-25T03:26:20	INCORRECT	KC3		KC3
46922	-S00357	1	2019-03-25T03:26:26	492.0	40	2019-03-25T03:26:26	CORRECT	KC1		KC1
46922	-S00357	1	2019-03-25T03:26:26	492.0	40	2019-03-25T03:26:26	CORRECT	KC2		KC2
46922	-S00357	1	2019-03-25T03:26:26	492.0	40	2019-03-25T03:26:26	INCORRECT	KC3		KC3
46924	-S00258	1	2019-03-25T03:26:27	492.0	32	2019-03-25T03:26:27	CORRECT	KC1		KC1
46924	-S00258	1	2019-03-25T03:26:27	492.0	32	2019-03-25T03:26:27	CORRECT	KC2		KC2
46924	-S00258	1	2019-03-25T03:26:27	492.0	32	2019-03-25T03:26:27	INCORRECT	KC3		KC3
46927	-S00214	1	2019-03-25T03:26:38	492.0	38	2019-03-25T03:26:38	CORRECT	KC1		KC1
46927	-S00214	1	2019-03-25T03:26:38	492.0	38	2019-03-25T03:26:38	CORRECT	KC2		KC2
46927	-S00214	1	2019-03-25T03:26:38	492.0	38	2019-03-25T03:26:38	INCORRECT	KC3		KC3
46931	-S00072	1	2019-03-25T03:26:47	492.0	36	2019-03-25T03:26:47	CORRECT	KC1		KC1
46931	-S00072	1	2019-03-25T03:26:47	492.0	36	2019-03-25T03:26:47	CORRECT	KC2		KC2
46931	-S00072	1	2019-03-25T03:26:47	492.0	36	2019-03-25T03:26:47	INCORRECT	KC3		KC3
46936	-S00336	1	2019-03-25T03:26:49	492.0	33	2019-03-25T03:26:49	CORRECT	KC1		KC1
46936	-S00336	1	2019-03-25T03:26:49	492.0	33	2019-03-25T03:26:49	CORRECT	KC2		KC2
46936	-S00336	1	2019-03-25T03:26:49	492.0	33	2019-03-25T03:26:49	INCORRECT	KC3		KC3
46937	-S00111	1	2019-03-25T03:26:56	492.0	128	2019-03-25T03:26:56	CORRECT	KC1		KC1
46937	-S00111	1	2019-03-25T03:26:56	492.0	128	2019-03-25T03:26:56	CORRECT	KC2		KC2
46937	-S00111	1	2019-03-25T03:26:56	492.0	128	2019-03-25T03:26:56	INCORRECT	KC3		KC3
46941	-S00337	1	2019-03-25T03:27:00	492.0	128	2019-03-25T03:27:00	CORRECT	KC1		KC1
46941	-S00337	1	2019-03-25T03:27:00	492.0	128	2019-03-25T03:27:00	CORRECT	KC2		KC2
46941	-S00337	1	2019-03-25T03:27:00	492.0	128	2019-03-25T03:27:00	INCORRECT	KC3		KC3
46947	-S00357	1	2019-03-25T03:27:14	492.0	37	2019-03-25T03:27:14	CORRECT	KC1		KC1
46947	-S00357	1	2019-03-25T03:27:14	492.0	37	2019-03-25T03:27:14	CORRECT	KC2		KC2
46947	-S00357	1	2019-03-25T03:27:14	492.0	37	2019-03-25T03:27:14	INCORRECT	KC3		KC3
46948	-S00308	1	2019-03-25T03:27:15	492.0	128	2019-03-25T03:27:15	CORRECT	KC1		KC1
46948	-S00308	1	2019-03-25T03:27:15	492.0	128	2019-03-25T03:27:15	CORRECT	KC2		KC2
46948	-S00308	1	2019-03-25T03:27:15	492.0	128	2019-03-25T03:27:15	INCORRECT	KC3		KC3
46949	-S00146	1	2019-03-25T03:27:17	492.0	40	2019-03-25T03:27:17	CORRECT	KC1		KC1
46949	-S00146	1	2019-03-25T03:27:17	492.0	40	2019-03-25T03:27:17	CORRECT	KC2		KC2
46949	-S00146	1	2019-03-25T03:27:17	492.0	40	2019-03-25T03:27:17	INCORRECT	KC3		KC3
46956	-S00411	1	2019-03-25T03:27:26	492.0	36	2019-03-25T03:27:26	CORRECT	KC1		KC1
46956	-S00411	1	2019-03-25T03:27:26	492.0	36	2019-03-25T03:27:26	CORRECT	KC2		KC2
46956	-S00411	1	2019-03-25T03:27:26	492.0	36	2019-03-25T03:27:26	INCORRECT	KC3		KC3
46957	-S00308	1	2019-03-25T03:27:33	492.0	39	2019-03-25T03:27:33	CORRECT	KC1		KC1
46957	-S00308	1	2019-03-25T03:27:33	492.0	39	2019-03-25T03:27:33	CORRECT	KC2		KC2
46957	-S00308	1	2019-03-25T03:27:33	492.0	39	2019-03-25T03:27:33	INCORRECT	KC3		KC3
46959	-S00258	1	2019-03-25T03:27:38	492.0	31	2019-03-25T03:27:38	CORRECT	KC1		KC1
46959	-S00258	1	2019-03-25T03:27:38	492.0	31	2019-03-25T03:27:38	CORRECT	KC2		KC2
46959	-S00258	1	2019-03-25T03:27:38	492.0	31	2019-03-25T03:27:38	INCORRECT	KC3		KC3
46960	-S00200	1	2019-03-25T03:27:39	492.0	34	2019-03-25T03:27:39	CORRECT	KC1		KC1
46960	-S00200	1	2019-03-25T03:27:39	492.0	34	2019-03-25T03:27:39	CORRECT	KC2		KC2
46960	-S00200	1	2019-03-25T03:27:39	492.0	34	2019-03-25T03:27:39	INCORRECT	KC3		KC3
46961	-S00329	1	2019-03-25T03:27:40	492.0	36	2019-03-25T03:27:40	CORRECT	KC1		KC1
46961	-S00329	1	2019-03-25T03:27:40	492.0	36	2019-03-25T03:27:40	CORRECT	KC2		KC2
46961	-S00329	1	2019-03-25T03:27:40	492.0	36	2019-03-25T03:27:40	INCORRECT	KC3		KC3
46962	-S00113	1	2019-03-25T03:27:41	492.0	40	2019-03-25T03:27:41	CORRECT	KC1		KC1
46962	-S00113	1	2019-03-25T03:27:41	492.0	40	2019-03-25T03:27:41	CORRECT	KC2		KC2
46962	-S00113	1	2019-03-25T03:27:41	492.0	40	2019-03-25T03:27:41	INCORRECT	KC3		KC3
46963	-S00179	1	2019-03-25T03:27:44	492.0	31	2019-03-25T03:27:44	CORRECT	KC1		KC1
46963	-S00179	1	2019-03-25T03:27:44	492.0	31	2019-03-25T03:27:44	CORRECT	KC2		KC2
46963	-S00179	1	2019-03-25T03:27:44	492.0	31	2019-03-25T03:27:44	INCORRECT	KC3		KC3
46965	-S00397	1	2019-03-25T03:27:51	492.0	34	2019-03-25T03:27:51	CORRECT	KC1		KC1
46965	-S00397	1	2019-03-25T03:27:51	492.0	34	2019-03-25T03:27:51	CORRECT	KC2		KC2
46965	-S00397	1	2019-03-25T03:27:51	492.0	34	2019-03-25T03:27:51	INCORRECT	KC3		KC3
46966	-S00357	1	2019-03-25T03:27:51	492.0	38	2019-03-25T03:27:51	CORRECT	KC1		KC1
46966	-S00357	1	2019-03-25T03:27:51	492.0	38	2019-03-25T03:27:51	CORRECT	KC2		KC2
46966	-S00357	1	2019-03-25T03:27:51	492.0	38	2019-03-25T03:27:51	INCORRECT	KC3		KC3
46967	-S00088	1	2019-03-25T03:27:57	492.0	34	2019-03-25T03:27:57	CORRECT	KC1		KC1
46967	-S00088	1	2019-03-25T03:27:57	492.0	34	2019-03-25T03:27:57	CORRECT	KC2		KC2
46967	-S00088	1	2019-03-25T03:27:57	492.0	34	2019-03-25T03:27:57	INCORRECT	KC3		KC3
46968	-S00336	1	2019-03-25T03:27:57	492.0	34	2019-03-25T03:27:57	CORRECT	KC1		KC1
46968	-S00336	1	2019-03-25T03:27:57	492.0	34	2019-03-25T03:27:57	CORRECT	KC2		KC2
46968	-S00336	1	2019-03-25T03:27:57	492.0	34	2019-03-25T03:27:57	INCORRECT	KC3		KC3
46975	-S00258	1	2019-03-25T03:28:11	492.0	33	2019-03-25T03:28:11	CORRECT	KC1		KC1
46975	-S00258	1	2019-03-25T03:28:11	492.0	33	2019-03-25T03:28:11	CORRECT	KC2		KC2
46975	-S00258	1	2019-03-25T03:28:11	492.0	33	2019-03-25T03:28:11	INCORRECT	KC3		KC3
46979	-S00357	1	2019-03-25T03:28:14	492.0	128	2019-03-25T03:28:14	CORRECT	KC1		KC1
46979	-S00357	1	2019-03-25T03:28:14	492.0	128	2019-03-25T03:28:14	CORRECT	KC2		KC2
46979	-S00357	1	2019-03-25T03:28:14	492.0	128	2019-03-25T03:28:14	INCORRECT	KC3		KC3
46987	-S00357	1	2019-03-25T03:28:30	492.0	39	2019-03-25T03:28:30	CORRECT	KC1		KC1
46987	-S00357	1	2019-03-25T03:28:30	492.0	39	2019-03-25T03:28:30	CORRECT	KC2		KC2
46987	-S00357	1	2019-03-25T03:28:30	492.0	39	2019-03-25T03:28:30	INCORRECT	KC3		KC3
46988	-S00018	1	2019-03-25T03:28:31	492.0	31	2019-03-25T03:28:31	CORRECT	KC1		KC1
46988	-S00018	1	2019-03-25T03:28:31	492.0	31	2019-03-25T03:28:31	CORRECT	KC2		KC2
46988	-S00018	1	2019-03-25T03:28:31	492.0	31	2019-03-25T03:28:31	INCORRECT	KC3		KC3
46991	-S00258	1	2019-03-25T03:28:35	492.0	34	2019-03-25T03:28:35	CORRECT	KC1		KC1
46991	-S00258	1	2019-03-25T03:28:35	492.0	34	2019-03-25T03:28:35	CORRECT	KC2		KC2
46991	-S00258	1	2019-03-25T03:28:35	492.0	34	2019-03-25T03:28:35	INCORRECT	KC3		KC3
46992	-S00219	1	2019-03-25T03:28:35	492.0	36	2019-03-25T03:28:35	CORRECT	KC1		KC1
46992	-S00219	1	2019-03-25T03:28:35	492.0	36	2019-03-25T03:28:35	CORRECT	KC2		KC2
46992	-S00219	1	2019-03-25T03:28:35	492.0	36	2019-03-25T03:28:35	INCORRECT	KC3		KC3
47003	-S00233	1	2019-03-25T03:29:08	492.0	31	2019-03-25T03:29:08	CORRECT	KC1		KC1
47003	-S00233	1	2019-03-25T03:29:08	492.0	31	2019-03-25T03:29:08	CORRECT	KC2		KC2
47003	-S00233	1	2019-03-25T03:29:08	492.0	31	2019-03-25T03:29:08	INCORRECT	KC3		KC3
47009	-S00357	1	2019-03-25T03:29:17	492.0	36	2019-03-25T03:29:17	CORRECT	KC1		KC1
47009	-S00357	1	2019-03-25T03:29:17	492.0	36	2019-03-25T03:29:17	CORRECT	KC2		KC2
47009	-S00357	1	2019-03-25T03:29:17	492.0	36	2019-03-25T03:29:17	INCORRECT	KC3		KC3
47011	-S00332	1	2019-03-25T03:29:30	492.0	38	2019-03-25T03:29:30	CORRECT	KC1		KC1
47011	-S00332	1	2019-03-25T03:29:30	492.0	38	2019-03-25T03:29:30	CORRECT	KC2		KC2
47011	-S00332	1	2019-03-25T03:29:30	492.0	38	2019-03-25T03:29:30	INCORRECT	KC3		KC3
47012	-S00214	1	2019-03-25T03:29:32	492.0	128	2019-03-25T03:29:32	CORRECT	KC1		KC1
47012	-S00214	1	2019-03-25T03:29:32	492.0	128	2019-03-25T03:29:32	CORRECT	KC2		KC2
47012	-S00214	1	2019-03-25T03:29:32	492.0	128	2019-03-25T03:29:32	INCORRECT	KC3		KC3
47019	-S00233	1	2019-03-25T03:29:48	492.0	33	2019-03-25T03:29:48	CORRECT	KC1		KC1
47019	-S00233	1	2019-03-25T03:29:48	492.0	33	2019-03-25T03:29:48	CORRECT	KC2		KC2
47019	-S00233	1	2019-03-25T03:29:48	492.0	33	2019-03-25T03:29:48	INCORRECT	KC3		KC3
47020	-S00357	1	2019-03-25T03:29:49	492.0	32	2019-03-25T03:29:49	CORRECT	KC1		KC1
47020	-S00357	1	2019-03-25T03:29:49	492.0	32	2019-03-25T03:29:49	CORRECT	KC2		KC2
47020	-S00357	1	2019-03-25T03:29:49	492.0	32	2019-03-25T03:29:49	INCORRECT	KC3		KC3
47023	-S00349	1	2019-03-25T03:30:05	492.0	37	2019-03-25T03:30:05	CORRECT	KC1		KC1
47023	-S00349	1	2019-03-25T03:30:05	492.0	37	2019-03-25T03:30:05	CORRECT	KC2		KC2
47023	-S00349	1	2019-03-25T03:30:05	492.0	37	2019-03-25T03:30:05	INCORRECT	KC3		KC3
47025	-S00225	1	2019-03-25T03:30:10	492.0	38	2019-03-25T03:30:10	CORRECT	KC1		KC1
47025	-S00225	1	2019-03-25T03:30:10	492.0	38	2019-03-25T03:30:10	CORRECT	KC2		KC2
47025	-S00225	1	2019-03-25T03:30:10	492.0	38	2019-03-25T03:30:10	INCORRECT	KC3		KC3
47027	-S00067	1	2019-03-25T03:30:14	492.0	38	2019-03-25T03:30:14	CORRECT	KC1		KC1
47027	-S00067	1	2019-03-25T03:30:14	492.0	38	2019-03-25T03:30:14	CORRECT	KC2		KC2
47027	-S00067	1	2019-03-25T03:30:14	492.0	38	2019-03-25T03:30:14	INCORRECT	KC3		KC3
47029	-S00247	1	2019-03-25T03:30:22	492.0	31	2019-03-25T03:30:22	CORRECT	KC1		KC1
47029	-S00247	1	2019-03-25T03:30:22	492.0	31	2019-03-25T03:30:22	CORRECT	KC2		KC2
47029	-S00247	1	2019-03-25T03:30:22	492.0	31	2019-03-25T03:30:22	INCORRECT	KC3		KC3
47034	-S00233	1	2019-03-25T03:30:30	492.0	34	2019-03-25T03:30:30	CORRECT	KC1		KC1
47034	-S00233	1	2019-03-25T03:30:30	492.0	34	2019-03-25T03:30:30	CORRECT	KC2		KC2
47034	-S00233	1	2019-03-25T03:30:30	492.0	34	2019-03-25T03:30:30	INCORRECT	KC3		KC3
47036	-S00227	1	2019-03-25T03:30:33	492.0	37	2019-03-25T03:30:33	CORRECT	KC1		KC1
47036	-S00227	1	2019-03-25T03:30:33	492.0	37	2019-03-25T03:30:33	CORRECT	KC2		KC2
47036	-S00227	1	2019-03-25T03:30:33	492.0	37	2019-03-25T03:30:33	INCORRECT	KC3		KC3
47045	-S00357	1	2019-03-25T03:30:57	492.0	31	2019-03-25T03:30:57	CORRECT	KC1		KC1
47045	-S00357	1	2019-03-25T03:30:57	492.0	31	2019-03-25T03:30:57	CORRECT	KC2		KC2
47045	-S00357	1	2019-03-25T03:30:57	492.0	31	2019-03-25T03:30:57	INCORRECT	KC3		KC3
47049	-S00337	1	2019-03-25T03:31:09	492.0	39	2019-03-25T03:31:09	CORRECT	KC1		KC1
47049	-S00337	1	2019-03-25T03:31:09	492.0	39	2019-03-25T03:31:09	CORRECT	KC2		KC2
47049	-S00337	1	2019-03-25T03:31:09	492.0	39	2019-03-25T03:31:09	INCORRECT	KC3		KC3
47052	-S00137	1	2019-03-25T03:31:25	492.0	36	2019-03-25T03:31:25	CORRECT	KC1		KC1
47052	-S00137	1	2019-03-25T03:31:25	492.0	36	2019-03-25T03:31:25	CORRECT	KC2		KC2
47052	-S00137	1	2019-03-25T03:31:25	492.0	36	2019-03-25T03:31:25	INCORRECT	KC3		KC3
47054	-S00240	1	2019-03-25T03:31:30	492.0	32	2019-03-25T03:31:30	CORRECT	KC1		KC1
47054	-S00240	1	2019-03-25T03:31:30	492.0	32	2019-03-25T03:31:30	CORRECT	KC2		KC2
47054	-S00240	1	2019-03-25T03:31:30	492.0	32	2019-03-25T03:31:30	INCORRECT	KC3		KC3
47057	-S00357	1	2019-03-25T03:31:39	492.0	33	2019-03-25T03:31:39	CORRECT	KC1		KC1
47057	-S00357	1	2019-03-25T03:31:39	492.0	33	2019-03-25T03:31:39	CORRECT	KC2		KC2
